sample,experiment,wn,int
1000 mA,exp2,3713.8125,1873.065063
1000 mA,exp2,3713.135742,1722.761719
1000 mA,exp2,3712.458984,1677.115845
1000 mA,exp2,3711.782227,1687.26416
1000 mA,exp2,3711.105469,1815.913574
1000 mA,exp2,3710.427734,1773.760376
1000 mA,exp2,3709.750977,1721.17041
1000 mA,exp2,3709.073242,1682.533936
1000 mA,exp2,3708.395508,1699.637451
1000 mA,exp2,3707.717773,1751.556763
1000 mA,exp2,3707.040039,1803.456909
1000 mA,exp2,3706.362305,1827.490479
1000 mA,exp2,3705.683594,1781.90918
1000 mA,exp2,3705.005859,1725.905884
1000 mA,exp2,3704.327148,1798.646362
1000 mA,exp2,3703.648438,1742.660522
1000 mA,exp2,3702.969727,1860.581421
1000 mA,exp2,3702.291016,1825.467285
1000 mA,exp2,3701.612305,1835.559692
1000 mA,exp2,3700.933594,1835.221069
1000 mA,exp2,3700.254883,1758.428955
1000 mA,exp2,3699.575195,1772.002686
1000 mA,exp2,3698.895508,1806.414551
1000 mA,exp2,3698.216797,1747.036377
1000 mA,exp2,3697.537109,1826.583862
1000 mA,exp2,3696.857422,1895.686035
1000 mA,exp2,3696.176758,1766.897949
1000 mA,exp2,3695.49707,1773.51355
1000 mA,exp2,3694.817383,1835.647095
1000 mA,exp2,3694.136719,1894.288452
1000 mA,exp2,3693.456055,1793.345337
1000 mA,exp2,3692.776367,1834.632202
1000 mA,exp2,3692.095703,1744.139771
1000 mA,exp2,3691.415039,1844.356567
1000 mA,exp2,3690.733398,1743.496948
1000 mA,exp2,3690.052734,1705.054565
1000 mA,exp2,3689.37207,1767.109009
1000 mA,exp2,3688.69043,1756.390625
1000 mA,exp2,3688.008789,1686.794189
1000 mA,exp2,3687.327148,1717.650635
1000 mA,exp2,3686.645508,1841.979492
1000 mA,exp2,3685.963867,1848.563721
1000 mA,exp2,3685.282227,1799.767944
1000 mA,exp2,3684.600586,1882.487427
1000 mA,exp2,3683.917969,1729.908813
1000 mA,exp2,3683.236328,1919.845337
1000 mA,exp2,3682.553711,1891.823486
1000 mA,exp2,3681.871094,1818.859131
1000 mA,exp2,3681.188477,1763.208008
1000 mA,exp2,3680.505859,1842.386108
1000 mA,exp2,3679.823242,1807.486938
1000 mA,exp2,3679.139648,1796.788208
1000 mA,exp2,3678.457031,1855.187866
1000 mA,exp2,3677.773438,1813.397461
1000 mA,exp2,3677.089844,1764.715332
1000 mA,exp2,3676.40625,1840.352661
1000 mA,exp2,3675.722656,1753.709473
1000 mA,exp2,3675.039062,1777.547729
1000 mA,exp2,3674.355469,1749.613403
1000 mA,exp2,3673.671875,1873.501587
1000 mA,exp2,3672.987305,1800.714355
1000 mA,exp2,3672.302734,1783.138062
1000 mA,exp2,3671.619141,1882.812988
1000 mA,exp2,3670.93457,1892.809937
1000 mA,exp2,3670.25,1775.260132
1000 mA,exp2,3669.564453,1743.915405
1000 mA,exp2,3668.879883,1846.969971
1000 mA,exp2,3668.195312,1753.609741
1000 mA,exp2,3667.509766,1756.731812
1000 mA,exp2,3666.824219,1742.633057
1000 mA,exp2,3666.138672,1828.395264
1000 mA,exp2,3665.453125,1869.371216
1000 mA,exp2,3664.767578,1820.838989
1000 mA,exp2,3664.082031,1796.414429
1000 mA,exp2,3663.396484,1785.761841
1000 mA,exp2,3662.709961,1812.954712
1000 mA,exp2,3662.024414,1816.060913
1000 mA,exp2,3661.337891,1881.065796
1000 mA,exp2,3660.651367,1811.955078
1000 mA,exp2,3659.964844,1842.560547
1000 mA,exp2,3659.27832,1828.473999
1000 mA,exp2,3658.591797,1728.483765
1000 mA,exp2,3657.904297,1985.844971
1000 mA,exp2,3657.217773,1889.297607
1000 mA,exp2,3656.530273,1868.343628
1000 mA,exp2,3655.842773,1874.86792
1000 mA,exp2,3655.155273,1871.09021
1000 mA,exp2,3654.467773,1826.123047
1000 mA,exp2,3653.780273,1932.177368
1000 mA,exp2,3653.092773,1904.371948
1000 mA,exp2,3652.405273,1801.101929
1000 mA,exp2,3651.716797,1780.190796
1000 mA,exp2,3651.02832,2013.063477
1000 mA,exp2,3650.34082,1885.828735
1000 mA,exp2,3649.652344,1906.051147
1000 mA,exp2,3648.962891,1981.106445
1000 mA,exp2,3648.274414,1984.169312
1000 mA,exp2,3647.585938,1863.88562
1000 mA,exp2,3646.897461,1764.199951
1000 mA,exp2,3646.208008,1887.175903
1000 mA,exp2,3645.518555,1862.858521
1000 mA,exp2,3644.829102,1961.80481
1000 mA,exp2,3644.139648,1920.367065
1000 mA,exp2,3643.450195,1902.901855
1000 mA,exp2,3642.760742,1878.599243
1000 mA,exp2,3642.071289,1956.942383
1000 mA,exp2,3641.380859,1830.020752
1000 mA,exp2,3640.691406,1915.183838
1000 mA,exp2,3640.000977,1897.735229
1000 mA,exp2,3639.310547,1856.362061
1000 mA,exp2,3638.620117,1910.710449
1000 mA,exp2,3637.929688,1852.262573
1000 mA,exp2,3637.238281,1944.176758
1000 mA,exp2,3636.547852,2001.89502
1000 mA,exp2,3635.857422,1847.826416
1000 mA,exp2,3635.166016,1837.242065
1000 mA,exp2,3634.474609,1888.119385
1000 mA,exp2,3633.783203,1990.18335
1000 mA,exp2,3633.091797,1839.642822
1000 mA,exp2,3632.400391,1945.090454
1000 mA,exp2,3631.708984,1873.085083
1000 mA,exp2,3631.016602,2029.655518
1000 mA,exp2,3630.325195,1995.177002
1000 mA,exp2,3629.632812,1878.872681
1000 mA,exp2,3628.94043,1858.071777
1000 mA,exp2,3628.248047,1847.504272
1000 mA,exp2,3627.555664,1830.124634
1000 mA,exp2,3626.863281,1884.307251
1000 mA,exp2,3626.169922,1880.554199
1000 mA,exp2,3625.477539,1951.738403
1000 mA,exp2,3624.78418,1995.651855
1000 mA,exp2,3624.091797,1835.253784
1000 mA,exp2,3623.398438,1916.619751
1000 mA,exp2,3622.705078,1984.341064
1000 mA,exp2,3622.010742,1858.063721
1000 mA,exp2,3621.317383,1908.758545
1000 mA,exp2,3620.624023,1932.220459
1000 mA,exp2,3619.929688,1969.278198
1000 mA,exp2,3619.236328,1965.515747
1000 mA,exp2,3618.541992,1927.755493
1000 mA,exp2,3617.847656,1896.807495
1000 mA,exp2,3617.15332,1903.256226
1000 mA,exp2,3616.458984,1953.877197
1000 mA,exp2,3615.763672,1871.97998
1000 mA,exp2,3615.069336,1932.778198
1000 mA,exp2,3614.374023,2000.346436
1000 mA,exp2,3613.679688,1959.232178
1000 mA,exp2,3612.984375,1938.502563
1000 mA,exp2,3612.289062,1975.483521
1000 mA,exp2,3611.59375,1951.364624
1000 mA,exp2,3610.897461,1988.329468
1000 mA,exp2,3610.202148,1876.013794
1000 mA,exp2,3609.506836,1909.586914
1000 mA,exp2,3608.810547,1943.147705
1000 mA,exp2,3608.114258,1939.399902
1000 mA,exp2,3607.417969,2010.231934
1000 mA,exp2,3606.72168,2036.976807
1000 mA,exp2,3606.025391,1958.662476
1000 mA,exp2,3605.329102,1971.854492
1000 mA,exp2,3604.632812,2062.952881
1000 mA,exp2,3603.935547,2079.507568
1000 mA,exp2,3603.238281,1947.063477
1000 mA,exp2,3602.541016,1943.319824
1000 mA,exp2,3601.844727,2156.214355
1000 mA,exp2,3601.146484,1993.369873
1000 mA,exp2,3600.449219,1908.410522
1000 mA,exp2,3599.751953,1880.994873
1000 mA,exp2,3599.053711,2022.71228
1000 mA,exp2,3598.356445,1876.921021
1000 mA,exp2,3597.658203,1998.299561
1000 mA,exp2,3596.959961,1984.409424
1000 mA,exp2,3596.261719,1946.864624
1000 mA,exp2,3595.563477,1851.884521
1000 mA,exp2,3594.865234,1956.284424
1000 mA,exp2,3594.166992,1945.790039
1000 mA,exp2,3593.467773,2080.531494
1000 mA,exp2,3592.768555,1948.450806
1000 mA,exp2,3592.070312,2042.626953
1000 mA,exp2,3591.371094,2096.260986
1000 mA,exp2,3590.671875,1984.5
1000 mA,exp2,3589.972656,1987.509155
1000 mA,exp2,3589.272461,2004.011963
1000 mA,exp2,3588.573242,1990.150513
1000 mA,exp2,3587.873047,1989.784058
1000 mA,exp2,3587.172852,2100.690186
1000 mA,exp2,3586.473633,2042.991699
1000 mA,exp2,3585.773438,1951.60791
1000 mA,exp2,3585.073242,1954.61853
1000 mA,exp2,3584.37207,1971.105469
1000 mA,exp2,3583.671875,1943.792114
1000 mA,exp2,3582.97168,2132.051514
1000 mA,exp2,3582.270508,1959.913818
1000 mA,exp2,3581.569336,1976.387451
1000 mA,exp2,3580.868164,2039.983154
1000 mA,exp2,3580.166992,1928.539551
1000 mA,exp2,3579.46582,2032.501221
1000 mA,exp2,3578.764648,2062.406738
1000 mA,exp2,3578.0625,2112.484131
1000 mA,exp2,3577.361328,2081.825928
1000 mA,exp2,3576.65918,2054.541504
1000 mA,exp2,3575.957031,2060.886719
1000 mA,exp2,3575.254883,2050.422607
1000 mA,exp2,3574.552734,1979.46936
1000 mA,exp2,3573.850586,1948.863403
1000 mA,exp2,3573.148438,1951.863525
1000 mA,exp2,3572.445312,2079.140625
1000 mA,exp2,3571.743164,2014.950439
1000 mA,exp2,3571.040039,1870.200684
1000 mA,exp2,3570.336914,2047.777466
1000 mA,exp2,3569.633789,2010.47937
1000 mA,exp2,3568.930664,1949.70459
1000 mA,exp2,3568.227539,2073.485596
1000 mA,exp2,3567.523438,2052.97583
1000 mA,exp2,3566.820312,1938.563721
1000 mA,exp2,3566.116211,2001.918701
1000 mA,exp2,3565.412109,2078.660889
1000 mA,exp2,3564.708008,2101.741699
1000 mA,exp2,3564.003906,2121.462402
1000 mA,exp2,3563.299805,2047.352539
1000 mA,exp2,3562.595703,1966.569702
1000 mA,exp2,3561.890625,2013.10083
1000 mA,exp2,3561.185547,2059.614746
1000 mA,exp2,3560.481445,2062.58252
1000 mA,exp2,3559.776367,2038.767578
1000 mA,exp2,3559.071289,2031.696777
1000 mA,exp2,3558.366211,2031.321533
1000 mA,exp2,3557.660156,2020.908691
1000 mA,exp2,3556.955078,2010.499512
1000 mA,exp2,3556.249023,2073.67627
1000 mA,exp2,3555.543945,2123.453369
1000 mA,exp2,3554.837891,2032.789062
1000 mA,exp2,3554.131836,2075.869629
1000 mA,exp2,3553.425781,2088.854492
1000 mA,exp2,3552.719727,2125.225342
1000 mA,exp2,3552.012695,2158.241699
1000 mA,exp2,3551.306641,1987.486816
1000 mA,exp2,3550.599609,2007.157471
1000 mA,exp2,3549.893555,2090.263184
1000 mA,exp2,3549.186523,2029.784302
1000 mA,exp2,3548.479492,2136.219971
1000 mA,exp2,3547.772461,2035.708008
1000 mA,exp2,3547.064453,2038.667969
1000 mA,exp2,3546.357422,2048.298828
1000 mA,exp2,3545.649414,2181.334717
1000 mA,exp2,3544.942383,2027.532227
1000 mA,exp2,3544.234375,2127.181152
1000 mA,exp2,3543.526367,2186.790771
1000 mA,exp2,3542.818359,2056.402588
1000 mA,exp2,3542.110352,2036.028198
1000 mA,exp2,3541.401367,2085.626221
1000 mA,exp2,3540.693359,2128.543701
1000 mA,exp2,3539.984375,2144.801758
1000 mA,exp2,3539.275391,2141.074707
1000 mA,exp2,3538.566406,2090.73999
1000 mA,exp2,3537.857422,2120.310059
1000 mA,exp2,3537.148438,2189.804443
1000 mA,exp2,3536.439453,2089.578125
1000 mA,exp2,3535.730469,2205.626709
1000 mA,exp2,3535.020508,2125.391113
1000 mA,exp2,3534.310547,2188.181641
1000 mA,exp2,3533.600586,2184.451172
1000 mA,exp2,3532.890625,2213.9646
1000 mA,exp2,3532.180664,2200.259521
1000 mA,exp2,3531.470703,2216.466553
1000 mA,exp2,3530.760742,2149.607178
1000 mA,exp2,3530.049805,2238.897217
1000 mA,exp2,3529.339844,2152.130859
1000 mA,exp2,3528.628906,2072.037842
1000 mA,exp2,3527.917969,2247.611084
1000 mA,exp2,3527.207031,2210.681152
1000 mA,exp2,3526.496094,2260.051758
1000 mA,exp2,3525.78418,2226.451172
1000 mA,exp2,3525.073242,2245.942871
1000 mA,exp2,3524.361328,2199.0896
1000 mA,exp2,3523.650391,2115.774658
1000 mA,exp2,3522.938477,2088.856689
1000 mA,exp2,3522.226562,2227.699951
1000 mA,exp2,3521.514648,2071.508789
1000 mA,exp2,3520.801758,2147.341309
1000 mA,exp2,3520.089844,2143.62915
1000 mA,exp2,3519.376953,2106.79248
1000 mA,exp2,3518.665039,2275.310547
1000 mA,exp2,3517.952148,2158.990723
1000 mA,exp2,3517.239258,2218.182373
1000 mA,exp2,3516.526367,2293.902588
1000 mA,exp2,3515.813477,2253.762207
1000 mA,exp2,3515.099609,2263.269531
1000 mA,exp2,3514.386719,2226.457764
1000 mA,exp2,3513.672852,2206.197754
1000 mA,exp2,3512.958984,2149.567871
1000 mA,exp2,3512.246094,2225.215576
1000 mA,exp2,3511.532227,2251.247803
1000 mA,exp2,3510.817383,2349.984375
1000 mA,exp2,3510.103516,2171.100342
1000 mA,exp2,3509.389648,2401.972656
1000 mA,exp2,3508.674805,2239.662109
1000 mA,exp2,3507.959961,2278.877686
1000 mA,exp2,3507.246094,2265.244873
1000 mA,exp2,3506.53125,2311.043945
1000 mA,exp2,3505.81543,2241.294922
1000 mA,exp2,3505.100586,2230.976562
1000 mA,exp2,3504.385742,2253.658447
1000 mA,exp2,3503.669922,2319.219238
1000 mA,exp2,3502.955078,2239.625
1000 mA,exp2,3502.239258,2117.188721
1000 mA,exp2,3501.523438,2222.303955
1000 mA,exp2,3500.807617,2244.96582
1000 mA,exp2,3500.091797,2208.291504
1000 mA,exp2,3499.375,2181.51709
1000 mA,exp2,3498.65918,2200.878418
1000 mA,exp2,3497.942383,2141.173828
1000 mA,exp2,3497.225586,2153.948242
1000 mA,exp2,3496.508789,2308.312012
1000 mA,exp2,3495.791992,2271.66626
1000 mA,exp2,3495.075195,2156.03418
1000 mA,exp2,3494.358398,2290.564453
1000 mA,exp2,3493.640625,2247.361084
1000 mA,exp2,3492.923828,2279.8396
1000 mA,exp2,3492.206055,2305.727539
1000 mA,exp2,3491.488281,2255.968018
1000 mA,exp2,3490.770508,2255.546631
1000 mA,exp2,3490.052734,2419.49292
1000 mA,exp2,3489.334961,2356.592773
1000 mA,exp2,3488.616211,2306.860352
1000 mA,exp2,3487.898438,2335.998779
1000 mA,exp2,3487.179688,2243.584961
1000 mA,exp2,3486.460938,2216.891113
1000 mA,exp2,3485.742188,2298.568359
1000 mA,exp2,3485.023438,2271.874023
1000 mA,exp2,3484.304688,2278.013916
1000 mA,exp2,3483.585938,2323.533203
1000 mA,exp2,3482.866211,2418.253662
1000 mA,exp2,3482.147461,2260.33252
1000 mA,exp2,3481.427734,2322.229004
1000 mA,exp2,3480.708008,2233.251465
1000 mA,exp2,3479.988281,2363.983398
1000 mA,exp2,3479.268555,2334.037598
1000 mA,exp2,3478.547852,2271.327393
1000 mA,exp2,3477.828125,2270.9021
1000 mA,exp2,3477.107422,2322.897461
1000 mA,exp2,3476.386719,2329.013428
1000 mA,exp2,3475.666992,2364.603027
1000 mA,exp2,3474.946289,2295.395996
1000 mA,exp2,3474.224609,2334.251953
1000 mA,exp2,3473.503906,2432.01123
1000 mA,exp2,3472.783203,2343.19458
1000 mA,exp2,3472.061523,2332.939209
1000 mA,exp2,3471.339844,2293.244873
1000 mA,exp2,3470.619141,2302.627197
1000 mA,exp2,3469.897461,2433.001709
1000 mA,exp2,3469.174805,2275.606689
1000 mA,exp2,3468.453125,2347.096191
1000 mA,exp2,3467.731445,2343.387207
1000 mA,exp2,3467.008789,2359.285889
1000 mA,exp2,3466.286133,2466.657227
1000 mA,exp2,3465.564453,2253.872559
1000 mA,exp2,3464.841797,2299.171387
1000 mA,exp2,3464.119141,2367.309814
1000 mA,exp2,3463.395508,2370.129639
1000 mA,exp2,3462.672852,2297.875732
1000 mA,exp2,3461.949219,2382.292725
1000 mA,exp2,3461.226562,2316.588867
1000 mA,exp2,3460.50293,2338.98877
1000 mA,exp2,3459.779297,2387.472412
1000 mA,exp2,3459.055664,2387.023438
1000 mA,exp2,3458.332031,2442.000488
1000 mA,exp2,3457.607422,2275.294678
1000 mA,exp2,3456.883789,2375.899414
1000 mA,exp2,3456.15918,2427.588379
1000 mA,exp2,3455.43457,2355.457764
1000 mA,exp2,3454.709961,2407.130859
1000 mA,exp2,3453.985352,2374.111084
1000 mA,exp2,3453.260742,2432.272949
1000 mA,exp2,3452.536133,2350.428955
1000 mA,exp2,3451.810547,2415.082764
1000 mA,exp2,3451.085938,2430.898926
1000 mA,exp2,3450.360352,2365.368896
1000 mA,exp2,3449.634766,2358.417236
1000 mA,exp2,3448.90918,2273.410889
1000 mA,exp2,3448.183594,2390.045898
1000 mA,exp2,3447.458008,2360.334961
1000 mA,exp2,3446.731445,2415.148926
1000 mA,exp2,3446.005859,2391.943848
1000 mA,exp2,3445.279297,2346.002441
1000 mA,exp2,3444.552734,2283.834473
1000 mA,exp2,3443.826172,2546.498535
1000 mA,exp2,3443.099609,2318.694824
1000 mA,exp2,3442.37207,2392.935059
1000 mA,exp2,3441.645508,2545.056885
1000 mA,exp2,3440.917969,2353.083984
1000 mA,exp2,3440.191406,2472.705322
1000 mA,exp2,3439.463867,2352.195312
1000 mA,exp2,3438.736328,2416.626709
1000 mA,exp2,3438.008789,2442.115723
1000 mA,exp2,3437.280273,2418.956055
1000 mA,exp2,3436.552734,2295.304688
1000 mA,exp2,3435.824219,2262.457275
1000 mA,exp2,3435.09668,2407.862549
1000 mA,exp2,3434.368164,2439.80835
1000 mA,exp2,3433.639648,2449.06543
1000 mA,exp2,3432.911133,2383.824219
1000 mA,exp2,3432.181641,2399.564697
1000 mA,exp2,3431.453125,2344.070312
1000 mA,exp2,3430.723633,2460.160645
1000 mA,exp2,3429.995117,2485.586426
1000 mA,exp2,3429.265625,2475.408447
1000 mA,exp2,3428.536133,2449.058105
1000 mA,exp2,3427.806641,2471.236572
1000 mA,exp2,3427.077148,2347.876709
1000 mA,exp2,3426.34668,2425.032959
1000 mA,exp2,3425.617188,2411.642578
1000 mA,exp2,3424.886719,2469.364258
1000 mA,exp2,3424.15625,2439.812256
1000 mA,exp2,3423.425781,2529.815918
1000 mA,exp2,3422.695312,2345.208252
1000 mA,exp2,3421.964844,2470.721924
1000 mA,exp2,3421.233398,2344.318848
1000 mA,exp2,3420.50293,2447.185303
1000 mA,exp2,3419.771484,2307.922852
1000 mA,exp2,3419.040039,2459.165771
1000 mA,exp2,3418.308594,2452.24585
1000 mA,exp2,3417.577148,2503.396729
1000 mA,exp2,3416.845703,2415.835205
1000 mA,exp2,3416.114258,2376.678955
1000 mA,exp2,3415.381836,2392.348389
1000 mA,exp2,3414.649414,2430.576904
1000 mA,exp2,3413.917969,2404.331543
1000 mA,exp2,3413.185547,2445.765137
1000 mA,exp2,3412.453125,2380.865479
1000 mA,exp2,3411.719727,2344.980469
1000 mA,exp2,3410.987305,2334.873291
1000 mA,exp2,3410.253906,2408.487061
1000 mA,exp2,3409.521484,2395.151855
1000 mA,exp2,3408.788086,2471.944336
1000 mA,exp2,3408.054688,2355.623779
1000 mA,exp2,3407.321289,2345.523193
1000 mA,exp2,3406.587891,2296.824219
1000 mA,exp2,3405.853516,2450.766113
1000 mA,exp2,3405.120117,2437.437012
1000 mA,exp2,3404.385742,2498.057861
1000 mA,exp2,3403.651367,2459.009521
1000 mA,exp2,3402.916992,2455.327393
1000 mA,exp2,3402.182617,2506.270264
1000 mA,exp2,3401.448242,2383.715576
1000 mA,exp2,3400.712891,2380.049316
1000 mA,exp2,3399.978516,2450.245117
1000 mA,exp2,3399.243164,2327.770752
1000 mA,exp2,3398.507812,2375.478516
1000 mA,exp2,3397.772461,2442.424805
1000 mA,exp2,3397.037109,2291.141357
1000 mA,exp2,3396.301758,2313.162354
1000 mA,exp2,3395.566406,2479.519043
1000 mA,exp2,3394.830078,2578.464355
1000 mA,exp2,3394.09375,2391.999023
1000 mA,exp2,3393.358398,2391.54248
1000 mA,exp2,3392.62207,2310.955566
1000 mA,exp2,3391.885742,2505.994629
1000 mA,exp2,3391.148438,2463.864258
1000 mA,exp2,3390.412109,2440.969971
1000 mA,exp2,3389.674805,2482.139404
1000 mA,exp2,3388.938477,2500.87793
1000 mA,exp2,3388.201172,2385.144531
1000 mA,exp2,3387.463867,2464.71167
1000 mA,exp2,3386.726562,2400.234375
1000 mA,exp2,3385.988281,2348.580078
1000 mA,exp2,3385.250977,2389.718994
1000 mA,exp2,3384.512695,2395.658691
1000 mA,exp2,3383.775391,2407.991943
1000 mA,exp2,3383.037109,2340.388672
1000 mA,exp2,3382.298828,2483.789551
1000 mA,exp2,3381.560547,2313.924561
1000 mA,exp2,3380.821289,2364.608398
1000 mA,exp2,3380.083008,2309.84375
1000 mA,exp2,3379.34375,2357.314209
1000 mA,exp2,3378.605469,2337.701172
1000 mA,exp2,3377.866211,2426.656494
1000 mA,exp2,3377.126953,2413.422119
1000 mA,exp2,3376.387695,2435.301758
1000 mA,exp2,3375.647461,2406.114502
1000 mA,exp2,3374.908203,2530.08374
1000 mA,exp2,3374.167969,2443.470947
1000 mA,exp2,3373.428711,2334.566162
1000 mA,exp2,3372.688477,2452.099609
1000 mA,exp2,3371.948242,2416.560303
1000 mA,exp2,3371.208008,2441.596436
1000 mA,exp2,3370.466797,2339.148438
1000 mA,exp2,3369.726562,2427.914062
1000 mA,exp2,3368.985352,2440.19043
1000 mA,exp2,3368.244141,2407.871826
1000 mA,exp2,3367.503906,2410.59375
1000 mA,exp2,3366.761719,2426.049561
1000 mA,exp2,3366.020508,2486.063965
1000 mA,exp2,3365.279297,2342.370605
1000 mA,exp2,3364.537109,2348.28418
1000 mA,exp2,3363.795898,2344.651611
1000 mA,exp2,3363.053711,2293.309082
1000 mA,exp2,3362.311523,2346.930176
1000 mA,exp2,3361.569336,2429.145996
1000 mA,exp2,3360.827148,2355.563965
1000 mA,exp2,3360.084961,2450.459473
1000 mA,exp2,3359.341797,2392.789795
1000 mA,exp2,3358.598633,2478.109863
1000 mA,exp2,3357.856445,2417.280273
1000 mA,exp2,3357.113281,2439.045898
1000 mA,exp2,3356.370117,2435.400879
1000 mA,exp2,3355.625977,2323.820312
1000 mA,exp2,3354.882812,2466.202881
1000 mA,exp2,3354.138672,2389.566162
1000 mA,exp2,3353.395508,2354.205078
1000 mA,exp2,3352.651367,2429.883545
1000 mA,exp2,3351.907227,2334.268311
1000 mA,exp2,3351.163086,2422.60498
1000 mA,exp2,3350.417969,2295.324219
1000 mA,exp2,3349.673828,2339.257812
1000 mA,exp2,3348.929688,2326.130127
1000 mA,exp2,3348.18457,2344.692383
1000 mA,exp2,3347.439453,2360.079346
1000 mA,exp2,3346.694336,2318.449219
1000 mA,exp2,3345.949219,2286.334961
1000 mA,exp2,3345.204102,2365.045166
1000 mA,exp2,3344.458008,2402.57373
1000 mA,exp2,3343.711914,2427.428467
1000 mA,exp2,3342.966797,2388.98877
1000 mA,exp2,3342.220703,2344.236816
1000 mA,exp2,3341.474609,2470.303955
1000 mA,exp2,3340.728516,2330.681396
1000 mA,exp2,3339.981445,2469.349121
1000 mA,exp2,3339.235352,2405.648438
1000 mA,exp2,3338.488281,2313.5271
1000 mA,exp2,3337.741211,2278.320312
1000 mA,exp2,3336.995117,2366.34082
1000 mA,exp2,3336.24707,2381.676758
1000 mA,exp2,3335.5,2283.314453
1000 mA,exp2,3334.75293,2317.605225
1000 mA,exp2,3334.004883,2402.392578
1000 mA,exp2,3333.257812,2424.021484
1000 mA,exp2,3332.509766,2341.504639
1000 mA,exp2,3331.761719,2309.500732
1000 mA,exp2,3331.013672,2353.215576
1000 mA,exp2,3330.265625,2441.067139
1000 mA,exp2,3329.516602,2260.860596
1000 mA,exp2,3328.768555,2314.016846
1000 mA,exp2,3328.019531,2367.152344
1000 mA,exp2,3327.270508,2357.239258
1000 mA,exp2,3326.521484,2287.465088
1000 mA,exp2,3325.772461,2359.475342
1000 mA,exp2,3325.023438,2340.120605
1000 mA,exp2,3324.273438,2456.17749
1000 mA,exp2,3323.524414,2291.987549
1000 mA,exp2,3322.774414,2338.758789
1000 mA,exp2,3322.024414,2486.219238
1000 mA,exp2,3321.274414,2256.041992
1000 mA,exp2,3320.524414,2416.044434
1000 mA,exp2,3319.773438,2377.832031
1000 mA,exp2,3319.023438,2339.634033
1000 mA,exp2,3318.272461,2364.332031
1000 mA,exp2,3317.521484,2401.594238
1000 mA,exp2,3316.771484,2366.556396
1000 mA,exp2,3316.019531,2362.954346
1000 mA,exp2,3315.268555,2280.812988
1000 mA,exp2,3314.517578,2437.419922
1000 mA,exp2,3313.765625,2223.39917
1000 mA,exp2,3313.014648,2373.676514
1000 mA,exp2,3312.262695,2351.240479
1000 mA,exp2,3311.510742,2375.891602
1000 mA,exp2,3310.758789,2344.050049
1000 mA,exp2,3310.005859,2280.846924
1000 mA,exp2,3309.253906,2264.719482
1000 mA,exp2,3308.500977,2330.137207
1000 mA,exp2,3307.749023,2376.716064
1000 mA,exp2,3306.996094,2391.927979
1000 mA,exp2,3306.243164,2366.387695
1000 mA,exp2,3305.490234,2375.327881
1000 mA,exp2,3304.736328,2305.937744
1000 mA,exp2,3303.983398,2321.150635
1000 mA,exp2,3303.229492,2320.698242
1000 mA,exp2,3302.475586,2329.639648
1000 mA,exp2,3301.72168,2310.401855
1000 mA,exp2,3300.967773,2388.201904
1000 mA,exp2,3300.213867,2312.630371
1000 mA,exp2,3299.459961,2290.277832
1000 mA,exp2,3298.705078,2261.67749
1000 mA,exp2,3297.950195,2292.511963
1000 mA,exp2,3297.196289,2407.762207
1000 mA,exp2,3296.441406,2222.837646
1000 mA,exp2,3295.685547,2309.924561
1000 mA,exp2,3294.930664,2312.598633
