sample,experiment,wn,int
200 mA,exp1,3589.36231,745.61603
200 mA,exp1,3588.66309,691.50745
200 mA,exp1,3587.96289,725.10596
200 mA,exp1,3587.2627,775.55194
200 mA,exp1,3586.56348,805.75122
200 mA,exp1,3585.86328,798.86139
200 mA,exp1,3585.16309,758.27301
200 mA,exp1,3584.46191,741.28595
200 mA,exp1,3583.76172,811.89551
200 mA,exp1,3583.06152,862.26953
200 mA,exp1,3582.36035,858.7431
200 mA,exp1,3581.65918,801.34589
200 mA,exp1,3580.95801,770.90082
200 mA,exp1,3580.25684,811.14789
200 mA,exp1,3579.55566,874.93604
200 mA,exp1,3578.85449,814.2135
200 mA,exp1,3578.15332,773.69666
200 mA,exp1,3577.45117,790.37042
200 mA,exp1,3576.74902,793.5874
200 mA,exp1,3576.04785,864.04395
200 mA,exp1,3575.3457,803.37915
200 mA,exp1,3574.64356,853.64301
200 mA,exp1,3573.94043,745.95984
200 mA,exp1,3573.23828,782.77747
200 mA,exp1,3572.53613,802.7868
200 mA,exp1,3571.83301,772.41382
200 mA,exp1,3571.12988,789.05988
200 mA,exp1,3570.42676,829.19934
200 mA,exp1,3569.72363,782.05591
200 mA,exp1,3569.02051,828.89343
200 mA,exp1,3568.31738,768.3465
200 mA,exp1,3567.61426,868.8429
200 mA,exp1,3566.91016,774.77094
200 mA,exp1,3566.20606,764.56787
200 mA,exp1,3565.50293,828.12897
200 mA,exp1,3564.79883,831.32825
200 mA,exp1,3564.09473,834.52631
200 mA,exp1,3563.38965,871.23206
200 mA,exp1,3562.68555,794.01495
200 mA,exp1,3561.98145,834.06421
200 mA,exp1,3561.27637,890.84381
200 mA,exp1,3560.57129,843.80145
200 mA,exp1,3559.86621,867.0802
200 mA,exp1,3559.16113,799.97644
200 mA,exp1,3558.45606,856.72022
200 mA,exp1,3557.75098,809.71875
200 mA,exp1,3557.0459,866.4397
200 mA,exp1,3556.33984,826.14313
200 mA,exp1,3555.63379,775.8291
200 mA,exp1,3554.92871,822.49432
200 mA,exp1,3554.22266,835.71375
200 mA,exp1,3553.5166,882.35059
200 mA,exp1,3552.81055,812.01349
200 mA,exp1,3552.10352,791.81732
200 mA,exp1,3551.39746,831.75555
200 mA,exp1,3550.69043,794.86432
200 mA,exp1,3549.9834,904.90924
200 mA,exp1,3549.27734,837.97125
200 mA,exp1,3548.57031,834.47833
200 mA,exp1,3547.86231,881.04614
200 mA,exp1,3547.15527,804.13953
200 mA,exp1,3546.44824,793.98254
200 mA,exp1,3545.74023,850.53821
200 mA,exp1,3545.0332,803.69324
200 mA,exp1,3544.3252,860.22601
200 mA,exp1,3543.61719,820.06372
200 mA,exp1,3542.90918,779.9162
200 mA,exp1,3542.20117,829.75714
200 mA,exp1,3541.49219,902.90186
200 mA,exp1,3540.78418,822.78766
200 mA,exp1,3540.0752,785.9997
200 mA,exp1,3539.36621,875.76117
200 mA,exp1,3538.6582,895.57459
200 mA,exp1,3537.94824,895.40869
200 mA,exp1,3537.23926,865.29041
200 mA,exp1,3536.53027,861.80267
200 mA,exp1,3535.82129,878.27698
200 mA,exp1,3535.11133,918.0285
200 mA,exp1,3534.40137,897.90491
200 mA,exp1,3533.69238,904.38837
200 mA,exp1,3532.98242,887.59894
200 mA,exp1,3532.27246,884.11066
200 mA,exp1,3531.56152,900.56226
200 mA,exp1,3530.85156,946.9101
200 mA,exp1,3530.14063,926.80322
200 mA,exp1,3529.43066,830.31476
200 mA,exp1,3528.71973,856.72589
200 mA,exp1,3528.00879,919.6474
200 mA,exp1,3527.29785,916.15735
200 mA,exp1,3526.58691,889.43695
200 mA,exp1,3525.87598,915.81726
200 mA,exp1,3525.16406,899.05945
200 mA,exp1,3524.45313,912.16034
200 mA,exp1,3523.74121,848.98065
200 mA,exp1,3523.0293,961.55731
200 mA,exp1,3522.31738,924.91266
200 mA,exp1,3521.60547,921.42633
200 mA,exp1,3520.89356,891.43036
200 mA,exp1,3520.18066,904.51776
200 mA,exp1,3519.46875,831.47168
200 mA,exp1,3518.75586,900.86957
200 mA,exp1,3518.04297,970.24164
200 mA,exp1,3517.33008,897.22394
200 mA,exp1,3516.61719,850.71466
200 mA,exp1,3515.9043,896.89032
200 mA,exp1,3515.19141,966.21137
200 mA,exp1,3514.47754,959.41498
200 mA,exp1,3513.76465,922.85169
200 mA,exp1,3513.05078,896.22327
200 mA,exp1,3512.33691,856.37872
200 mA,exp1,3511.62305,869.44281
200 mA,exp1,3510.90918,819.70227
200 mA,exp1,3510.19531,1050.87415
200 mA,exp1,3509.48047,977.99011
200 mA,exp1,3508.7666,938.16718
200 mA,exp1,3508.05176,904.9646
200 mA,exp1,3507.33691,865.16992
200 mA,exp1,3506.62207,940.9447
200 mA,exp1,3505.90723,864.84766
200 mA,exp1,3505.19238,953.79547
200 mA,exp1,3504.47754,927.22003
200 mA,exp1,3503.76172,887.45807
200 mA,exp1,3503.0459,936.76996
200 mA,exp1,3502.33106,900.31873
200 mA,exp1,3501.61523,834.20581
200 mA,exp1,3500.89941,919.76294
200 mA,exp1,3500.18262,866.85498
200 mA,exp1,3499.4668,909.53369
200 mA,exp1,3498.75098,932.42761
200 mA,exp1,3498.03418,1011.31403
200 mA,exp1,3497.31738,820.09839
200 mA,exp1,3496.60059,925.31989
200 mA,exp1,3495.88379,908.68549
200 mA,exp1,3495.16699,987.51727
200 mA,exp1,3494.4502,974.16846
200 mA,exp1,3493.73242,957.53412
200 mA,exp1,3493.01563,934.32611
200 mA,exp1,3492.29785,891.39117
200 mA,exp1,3491.58008,891.22467
200 mA,exp1,3490.86231,897.63428
200 mA,exp1,3490.14453,913.90369
200 mA,exp1,3489.42676,982.75586
200 mA,exp1,3488.70898,1022.00653
200 mA,exp1,3487.99023,916.67694
200 mA,exp1,3487.27148,886.94086
200 mA,exp1,3486.55371,899.91242
200 mA,exp1,3485.83496,985.12134
200 mA,exp1,3485.11621,1004.6358
200 mA,exp1,3484.39648,958.4928
200 mA,exp1,3483.67773,971.44104
200 mA,exp1,3482.95898,928.6026
200 mA,exp1,3482.23926,882.49951
200 mA,exp1,3481.51953,931.5351
200 mA,exp1,3480.79981,882.16913
200 mA,exp1,3480.08008,960.6958
200 mA,exp1,3479.36035,953.95947
200 mA,exp1,3478.64063,957.05841
200 mA,exp1,3477.91992,1035.52673
200 mA,exp1,3477.2002,969.80542
200 mA,exp1,3476.47949,943.41766
200 mA,exp1,3475.75879,1048.04541
200 mA,exp1,3475.03809,969.26032
200 mA,exp1,3474.31738,923.24384
200 mA,exp1,3473.59668,1001.62994
200 mA,exp1,3472.875,955.62451
200 mA,exp1,3472.1543,909.63629
200 mA,exp1,3471.43262,1023.96674
200 mA,exp1,3470.71094,1013.96216
200 mA,exp1,3469.98926,1000.69098
200 mA,exp1,3469.26758,980.8855
200 mA,exp1,3468.5459,957.81836
200 mA,exp1,3467.82324,957.63861
200 mA,exp1,3467.10156,967.26215
200 mA,exp1,3466.37891,1022.62231
200 mA,exp1,3465.65625,986.49823
200 mA,exp1,3464.93359,976.51514
200 mA,exp1,3464.21094,1012.25024
200 mA,exp1,3463.48828,985.94238
200 mA,exp1,3462.76563,969.43665
200 mA,exp1,3462.04199,926.82916
200 mA,exp1,3461.31836,965.80939
200 mA,exp1,3460.5957,981.93909
200 mA,exp1,3459.87207,1060.03394
200 mA,exp1,3459.14844,939.17645
200 mA,exp1,3458.42383,984.64563
200 mA,exp1,3457.7002,1013.79865
200 mA,exp1,3456.97656,997.31195
200 mA,exp1,3456.25195,1013.41718
200 mA,exp1,3455.52734,1045.80603
200 mA,exp1,3454.80273,1000.00635
200 mA,exp1,3454.07813,1035.64221
200 mA,exp1,3453.35352,976.83698
200 mA,exp1,3452.62891,1028.74121
200 mA,exp1,3451.90332,930.90051
200 mA,exp1,3451.17871,992.55652
200 mA,exp1,3450.45313,950.07178
200 mA,exp1,3449.72754,995.43555
200 mA,exp1,3449.00195,991.99548
200 mA,exp1,3448.27637,1014.57129
200 mA,exp1,3447.55078,890.83374
200 mA,exp1,3446.82422,932.92365
200 mA,exp1,3446.09863,1085.49731
200 mA,exp1,3445.37207,1013.80621
200 mA,exp1,3444.64551,1003.86865
200 mA,exp1,3443.91895,980.94214
200 mA,exp1,3443.19238,1078.18323
200 mA,exp1,3442.46582,961.09039
200 mA,exp1,3441.73828,1016.09625
200 mA,exp1,3441.01172,954.23608
200 mA,exp1,3440.28418,976.77148
200 mA,exp1,3439.55664,963.60913
200 mA,exp1,3438.8291,999.10956
200 mA,exp1,3438.10156,1060.5426
200 mA,exp1,3437.37402,998.73206
200 mA,exp1,3436.64551,1060.14172
200 mA,exp1,3435.91797,962.69904
200 mA,exp1,3435.18945,1014.36975
200 mA,exp1,3434.46094,1014.17798
200 mA,exp1,3433.73242,926.5177
200 mA,exp1,3433.00391,978.16583
200 mA,exp1,3432.27539,926.16718
200 mA,exp1,3431.5459,974.55798
200 mA,exp1,3430.81738,1084.43567
200 mA,exp1,3430.08789,1009.79071
200 mA,exp1,3429.3584,1006.36365
200 mA,exp1,3428.62891,1067.64343
200 mA,exp1,3427.89941,879.83038
200 mA,exp1,3427.16992,966.98328
200 mA,exp1,3426.44043,944.16602
200 mA,exp1,3425.70996,1011.87659
200 mA,exp1,3424.97949,1001.98816
200 mA,exp1,3424.25,1008.26148
200 mA,exp1,3423.51953,991.91534
200 mA,exp1,3422.78906,952.96271
200 mA,exp1,3422.05762,1020.60718
200 mA,exp1,3421.32715,994.58032
200 mA,exp1,3420.5957,1033.13416
200 mA,exp1,3419.86523,1065.21753
200 mA,exp1,3419.13379,1048.87878
200 mA,exp1,3418.40234,971.23877
200 mA,exp1,3417.6709,977.50659
200 mA,exp1,3416.93945,928.93878
200 mA,exp1,3416.20703,1051.30737
200 mA,exp1,3415.47559,938.25873
200 mA,exp1,3414.74316,1025.1189
200 mA,exp1,3414.01074,992.69385
200 mA,exp1,3413.27832,1024.72937
200 mA,exp1,3412.5459,1056.75269
200 mA,exp1,3411.81348,1024.33997
200 mA,exp1,3411.08106,1059.57153
200 mA,exp1,3410.34766,1020.73047
200 mA,exp1,3409.61426,991.56213
200 mA,exp1,3408.88184,988.15479
200 mA,exp1,3408.14844,1052.32947
200 mA,exp1,3407.41504,1039.25916
200 mA,exp1,3406.68066,1093.74878
200 mA,exp1,3405.94727,1019.5658
200 mA,exp1,3405.21387,980.78345
200 mA,exp1,3404.47949,1064.1886
200 mA,exp1,3403.74512,1028.62683
200 mA,exp1,3403.01074,1005.93402
200 mA,exp1,3402.27637,989.67621
200 mA,exp1,3401.54199,1085.86633
200 mA,exp1,3400.80664,995.72308
200 mA,exp1,3400.07227,944.15094
200 mA,exp1,3399.33691,1082.03467
200 mA,exp1,3398.60156,1078.61816
200 mA,exp1,3397.86621,1020.64044
200 mA,exp1,3397.13086,1097.46057
200 mA,exp1,3396.39551,1042.70947
200 mA,exp1,3395.66016,882.12427
200 mA,exp1,3394.92383,971.75507
200 mA,exp1,3394.18848,1003.63458
200 mA,exp1,3393.45215,974.58997
200 mA,exp1,3392.71582,1022.48303
200 mA,exp1,3391.97949,1086.3811
200 mA,exp1,3391.24219,1063.74524
200 mA,exp1,3390.50586,1060.3385
200 mA,exp1,3389.76953,1053.73035
200 mA,exp1,3389.03223,1011.90015
200 mA,exp1,3388.29492,1002.10193
200 mA,exp1,3387.55762,1104.34204
200 mA,exp1,3386.82031,1030.52222
200 mA,exp1,3386.08301,1084.72119
200 mA,exp1,3385.34473,985.33991
200 mA,exp1,3384.60742,1020.33539
200 mA,exp1,3383.86914,1125.67188
200 mA,exp1,3383.13086,991.16907
200 mA,exp1,3382.39258,987.78265
200 mA,exp1,3381.6543,1032.33887
200 mA,exp1,3380.91602,1019.35931
200 mA,exp1,3380.17676,980.82562
200 mA,exp1,3379.43848,1086.04834
200 mA,exp1,3378.69922,1037.93555
200 mA,exp1,3377.95996,970.68292
200 mA,exp1,3377.2207,932.18787
200 mA,exp1,3376.48145,1053.2981
200 mA,exp1,3375.74219,995.65454
200 mA,exp1,3375.00293,1065.65662
200 mA,exp1,3374.2627,992.08276
200 mA,exp1,3373.52246,1033.35425
200 mA,exp1,3372.78223,1068.2323
200 mA,exp1,3372.04199,1071.21545
200 mA,exp1,3371.30176,911.63342
200 mA,exp1,3370.56152,965.63605
200 mA,exp1,3369.82031,1067.41248
200 mA,exp1,3369.08008,968.45099
200 mA,exp1,3368.33887,993.74573
200 mA,exp1,3367.59766,1054.05981
200 mA,exp1,3366.85645,990.18012
200 mA,exp1,3366.11523,1082.30408
200 mA,exp1,3365.37402,942.06012
200 mA,exp1,3364.63184,1069.16003
200 mA,exp1,3363.89063,1075.31726
200 mA,exp1,3363.14844,1001.95215
200 mA,exp1,3362.40625,941.33588
200 mA,exp1,3361.66406,966.59143
200 mA,exp1,3360.92188,1039.52173
200 mA,exp1,3360.17871,937.61438
200 mA,exp1,3359.43652,1020.0553
200 mA,exp1,3358.69336,984.91052
200 mA,exp1,3357.9502,975.19135
200 mA,exp1,3357.20801,936.8927
200 mA,exp1,3356.46387,981.16644
200 mA,exp1,3355.7207,1028.59778
200 mA,exp1,3354.97754,1053.79224
200 mA,exp1,3354.2334,1063.10962
200 mA,exp1,3353.49023,1031.17627
200 mA,exp1,3352.74609,970.70496
200 mA,exp1,3352.00195,1008.57733
200 mA,exp1,3351.25781,986.18579
200 mA,exp1,3350.51367,970.14362
200 mA,exp1,3349.76856,893.88147
200 mA,exp1,3349.02441,976.10779
200 mA,exp1,3348.2793,1004.43658
200 mA,exp1,3347.53418,975.73114
200 mA,exp1,3346.78906,962.87347
200 mA,exp1,3346.04395,1019.68884
200 mA,exp1,3345.29883,981.49847
200 mA,exp1,3344.55273,971.81244
200 mA,exp1,3343.80762,990.61414
200 mA,exp1,3343.06152,968.27277
200 mA,exp1,3342.31543,980.74042
200 mA,exp1,3341.56934,967.89868
200 mA,exp1,3340.82324,923.4372
200 mA,exp1,3340.07715,967.52454
200 mA,exp1,3339.33008,1024.23975
200 mA,exp1,3338.58398,976.63232
200 mA,exp1,3337.83691,973.28345
200 mA,exp1,3337.08984,963.617
200 mA,exp1,3336.34277,976.06574
200 mA,exp1,3335.5957,919.02966
200 mA,exp1,3334.84766,997.79102
200 mA,exp1,3334.10059,975.49921
200 mA,exp1,3333.35254,940.59058
200 mA,exp1,3332.60449,1006.67883
200 mA,exp1,3331.85645,918.1405
200 mA,exp1,3331.1084,977.89838
200 mA,exp1,3330.36035,958.78552
200 mA,exp1,3329.61231,927.0669
200 mA,exp1,3328.86328,907.97119
200 mA,exp1,3328.11426,996.05304
200 mA,exp1,3327.36621,907.6192
200 mA,exp1,3326.61719,973.61096
200 mA,exp1,3325.86816,1049.02783
200 mA,exp1,3325.11816,1017.32813
200 mA,exp1,3324.36914,944.70349
200 mA,exp1,3323.61914,1057.86267
200 mA,exp1,3322.87012,906.56348
200 mA,exp1,3322.12012,1029.12756
200 mA,exp1,3321.37012,1016.34149
200 mA,exp1,3320.61914,931.20337
200 mA,exp1,3319.86914,984.49341
200 mA,exp1,3319.11914,952.85486
200 mA,exp1,3318.36816,965.24628
200 mA,exp1,3317.61719,917.90607
200 mA,exp1,3316.86621,920.87061
200 mA,exp1,3316.11523,914.4071
200 mA,exp1,3315.36426,939.36285
200 mA,exp1,3314.61328,876.35883
200 mA,exp1,3313.86133,964.12128
200 mA,exp1,3313.10938,963.93384
200 mA,exp1,3312.3584,979.44257
200 mA,exp1,3311.60645,991.80652
200 mA,exp1,3310.85449,897.47302
200 mA,exp1,3310.10156,909.84802
200 mA,exp1,3309.34961,919.08136
200 mA,exp1,3308.59668,884.40442
200 mA,exp1,3307.84473,934.40143
200 mA,exp1,3307.0918,987.51392
200 mA,exp1,3306.33887,999.85901
200 mA,exp1,3305.58594,971.46057
200 mA,exp1,3304.83203,902.34241
200 mA,exp1,3304.0791,1014.93738
200 mA,exp1,3303.3252,967.76093
200 mA,exp1,3302.57129,876.76459
200 mA,exp1,3301.81738,932.94611
200 mA,exp1,3301.06348,917.11383
200 mA,exp1,3300.30957,941.97076
200 mA,exp1,3299.55566,919.88501
200 mA,exp1,3298.80078,941.60333
200 mA,exp1,3298.04688,960.18549
200 mA,exp1,3297.29199,925.60083
200 mA,exp1,3296.53711,959.81079
200 mA,exp1,3295.78223,903.35889
200 mA,exp1,3295.02637,900.05737
200 mA,exp1,3294.27148,984.24554
200 mA,exp1,3293.51563,959.06152
200 mA,exp1,3292.76074,971.36768
200 mA,exp1,3292.00488,914.96826
200 mA,exp1,3291.24902,902.3009
200 mA,exp1,3290.49316,895.88153
200 mA,exp1,3289.73633,1017.42267
200 mA,exp1,3288.98047,942.33618
200 mA,exp1,3288.22363,998.3067
200 mA,exp1,3287.4668,941.96777
200 mA,exp1,3286.70996,988.56085
200 mA,exp1,3285.95313,904.18481
200 mA,exp1,3285.19629,872.83527
200 mA,exp1,3284.43945,885.13117
200 mA,exp1,3283.68164,959.7431
200 mA,exp1,3282.92383,953.3244
200 mA,exp1,3282.16699,940.67853
200 mA,exp1,3281.40918,1071.29163
200 mA,exp1,3280.65039,887.37885
200 mA,exp1,3279.89258,965.03009
200 mA,exp1,3279.13477,924.38001
200 mA,exp1,3278.37598,883.74579
200 mA,exp1,3277.61719,883.57269
200 mA,exp1,3276.8584,942.50024
200 mA,exp1,3276.09961,904.99609
200 mA,exp1,3275.34082,954.56824
200 mA,exp1,3274.58203,910.85883
200 mA,exp1,3273.82227,951.08588
200 mA,exp1,3273.06348,938.4693
200 mA,exp1,3272.30371,876.14716
200 mA,exp1,3271.54395,922.56976
200 mA,exp1,3270.78418,882.01489
200 mA,exp1,3270.02344,881.8418
200 mA,exp1,3269.26367,962.38495
200 mA,exp1,3268.50293,949.78064
200 mA,exp1,3267.74316,906.14868
200 mA,exp1,3266.98242,905.97083
200 mA,exp1,3266.22168,936.81323
200 mA,exp1,3265.45996,949.03497
200 mA,exp1,3264.69922,889.93317
200 mA,exp1,3263.93848,874.25732
200 mA,exp1,3263.17676,833.79083
200 mA,exp1,3262.41504,904.90369
200 mA,exp1,3261.65332,994.57874
200 mA,exp1,3260.8916,907.64581
200 mA,exp1,3260.12988,941.53613
200 mA,exp1,3259.36719,950.64069
200 mA,exp1,3258.60547,925.68622
200 mA,exp1,3257.84277,928.59949
200 mA,exp1,3257.08008,869.61713
200 mA,exp1,3256.31738,943.70483
200 mA,exp1,3255.55469,931.14514
200 mA,exp1,3254.79102,952.61218
200 mA,exp1,3254.02832,921.50183
200 mA,exp1,3253.26465,874.94525
200 mA,exp1,3252.50098,942.77661
200 mA,exp1,3251.73731,933.31964
200 mA,exp1,3250.97363,933.13586
200 mA,exp1,3250.20996,889.70264
200 mA,exp1,3249.44629,892.61603
200 mA,exp1,3248.68164,883.17615
200 mA,exp1,3247.91699,790.37952
200 mA,exp1,3247.15234,895.17542
200 mA,exp1,3246.3877,941.29205
200 mA,exp1,3245.62305,919.50739
200 mA,exp1,3244.8584,934.75104
200 mA,exp1,3244.09277,916.06049
200 mA,exp1,3243.32813,888.12592
200 mA,exp1,3242.5625,844.78656
200 mA,exp1,3241.79688,881.6106
200 mA,exp1,3241.03125,903.01032
200 mA,exp1,3240.26465,933.64557
200 mA,exp1,3239.49902,856.44305
200 mA,exp1,3238.73242,927.11688
200 mA,exp1,3237.9668,997.76276
200 mA,exp1,3237.2002,846.6994
200 mA,exp1,3236.43359,914.25482
200 mA,exp1,3235.66699,910.99664
200 mA,exp1,3234.89941,932.35632
200 mA,exp1,3234.13281,966.01343
200 mA,exp1,3233.36523,888.92596
200 mA,exp1,3232.59766,959.48138
200 mA,exp1,3231.83008,946.99323
200 mA,exp1,3231.0625,894.5473
200 mA,exp1,3230.29492,909.73773
200 mA,exp1,3229.52637,900.33948
200 mA,exp1,3228.75879,964.67816
200 mA,exp1,3227.99023,838.55121
200 mA,exp1,3227.22168,856.81146
200 mA,exp1,3226.45313,875.06451
200 mA,exp1,3225.68457,881.03101
200 mA,exp1,3224.91504,905.41028
200 mA,exp1,3224.14648,892.95685
200 mA,exp1,3223.37695,859.03253
200 mA,exp1,3222.60742,923.27722
200 mA,exp1,3221.83789,895.49371
200 mA,exp1,3221.06836,892.25037
200 mA,exp1,3220.29883,861.41827
200 mA,exp1,3219.52832,839.79321
200 mA,exp1,3218.75879,851.88428
200 mA,exp1,3217.98828,851.71564
200 mA,exp1,3217.21777,839.2945
200 mA,exp1,3216.44727,909.56604
200 mA,exp1,3215.67578,832.83826
200 mA,exp1,3214.90527,890.83795
200 mA,exp1,3214.13379,866.17596
200 mA,exp1,3213.36328,817.04297
200 mA,exp1,3212.5918,881.13013
200 mA,exp1,3211.82031,893.19098
200 mA,exp1,3211.04883,819.61554
200 mA,exp1,3210.27637,868.37567
200 mA,exp1,3209.50488,950.74402
200 mA,exp1,3208.73242,837.46692
200 mA,exp1,3207.95996,846.46838
200 mA,exp1,3207.1875,739.36725
200 mA,exp1,3206.41504,953.04474
200 mA,exp1,3205.64258,864.28894
200 mA,exp1,3204.86914,885.49146
200 mA,exp1,3204.09668,808.99542
200 mA,exp1,3203.32324,888.19232
200 mA,exp1,3202.54981,949.0481
200 mA,exp1,3201.77637,896.9928
200 mA,exp1,3201.00293,841.90772
200 mA,exp1,3200.22852,856.98956
200 mA,exp1,3199.45508,875.1145
200 mA,exp1,3198.68066,899.32935
200 mA,exp1,3197.90625,896.10278
200 mA,exp1,3197.13184,886.78272
200 mA,exp1,3196.35742,850.04553
200 mA,exp1,3195.58301,807.23053
200 mA,exp1,3194.80762,928.89209
200 mA,exp1,3194.03223,806.90985
200 mA,exp1,3193.25781,885.90228
200 mA,exp1,3192.48242,894.85742
200 mA,exp1,3191.70703,861.2052
200 mA,exp1,3190.93066,824.52374
200 mA,exp1,3190.15527,833.48566
200 mA,exp1,3189.37891,888.0636
200 mA,exp1,3188.60254,863.5614
200 mA,exp1,3187.82715,845.14905
200 mA,exp1,3187.04981,851.06
200 mA,exp1,3186.27344,872.16303
200 mA,exp1,3185.49707,859.83637
200 mA,exp1,3184.71973,923.45679
200 mA,exp1,3183.94336,941.49561
200 mA,exp1,3183.16602,868.4328
200 mA,exp1,3182.38867,880.4035
200 mA,exp1,3181.61035,831.664
200 mA,exp1,3180.83301,904.33051
200 mA,exp1,3180.05566,870.77588
200 mA,exp1,3179.27734,919.13788
200 mA,exp1,3178.49902,897.72498
200 mA,exp1,3177.7207,864.19147
200 mA,exp1,3176.94238,800.35486
200 mA,exp1,3176.16406,797.16443
200 mA,exp1,3175.38477,812.1579
200 mA,exp1,3174.60645,781.69782
200 mA,exp1,3173.82715,805.776
200 mA,exp1,3173.04785,844.98773
200 mA,exp1,3172.26856,826.65125
200 mA,exp1,3171.48926,868.87048
200 mA,exp1,3170.70898,793.02692
200 mA,exp1,3169.92969,907.86517
200 mA,exp1,3169.14941,862.30005
200 mA,exp1,3168.36914,816.75305
200 mA,exp1,3167.58887,864.98084
200 mA,exp1,3166.80859,786.18951
200 mA,exp1,3166.02734,804.172
200 mA,exp1,3165.24707,909.80273
200 mA,exp1,3164.46582,752.47748
200 mA,exp1,3163.68457,800.6698
200 mA,exp1,3162.90332,715.92792
200 mA,exp1,3162.12207,836.59283
200 mA,exp1,3161.34082,836.42603
200 mA,exp1,3160.55859,821.16425
200 mA,exp1,3159.77734,778.7431
200 mA,exp1,3158.99512,721.24994
200 mA,exp1,3158.21289,793.51837
200 mA,exp1,3157.43066,844.64191
200 mA,exp1,3156.64844,880.66516
200 mA,exp1,3155.86523,774.95136
200 mA,exp1,3155.08301,759.72284
200 mA,exp1,3154.29981,768.61377
200 mA,exp1,3153.5166,828.73181
200 mA,exp1,3152.7334,810.48859
200 mA,exp1,3151.9502,867.56183
200 mA,exp1,3151.16602,807.15332
200 mA,exp1,3150.38281,791.9364
200 mA,exp1,3149.59863,767.69379
200 mA,exp1,3148.81445,833.75977
200 mA,exp1,3148.03027,770.39667
200 mA,exp1,3147.24609,818.38306
200 mA,exp1,3146.46094,788.13806
200 mA,exp1,3145.67676,851.1394
200 mA,exp1,3144.8916,766.7746
200 mA,exp1,3144.10645,790.67236
200 mA,exp1,3143.32129,730.39929
200 mA,exp1,3142.53613,826.41846
200 mA,exp1,3141.75098,760.15314
200 mA,exp1,3140.96484,844.11212
200 mA,exp1,3140.17969,822.91998
200 mA,exp1,3139.39356,759.69769
200 mA,exp1,3138.60742,825.59338
200 mA,exp1,3137.82129,828.42999
200 mA,exp1,3137.03516,804.25678
200 mA,exp1,3136.24805,801.0957
200 mA,exp1,3135.46094,779.93732
200 mA,exp1,3134.67481,806.77393
200 mA,exp1,3133.8877,818.60693
200 mA,exp1,3133.10059,803.45355
200 mA,exp1,3132.3125,824.27448
200 mA,exp1,3131.52539,794.14209
200 mA,exp1,3130.73731,808.96417
200 mA,exp1,3129.9502,793.82465
200 mA,exp1,3129.16211,784.68109
200 mA,exp1,3128.37402,790.51294
200 mA,exp1,3127.58594,751.43591
200 mA,exp1,3126.79688,736.31982
200 mA,exp1,3126.00879,834.92749
200 mA,exp1,3125.21973,768.93713
200 mA,exp1,3124.43066,777.75751
200 mA,exp1,3123.6416,771.62042
200 mA,exp1,3122.85254,765.48578
200 mA,exp1,3122.0625,789.24933
200 mA,exp1,3121.27344,866.80505
200 mA,exp1,3120.4834,776.98016
200 mA,exp1,3119.69336,761.88586
200 mA,exp1,3118.90332,779.65662
200 mA,exp1,3118.11328,785.47382
200 mA,exp1,3117.32324,776.35877
200 mA,exp1,3116.53223,746.34949
200 mA,exp1,3115.74219,811.86578
200 mA,exp1,3114.95117,796.78241
200 mA,exp1,3114.16016,757.83612
200 mA,exp1,3113.36914,790.49762
200 mA,exp1,3112.57813,781.39221
200 mA,exp1,3111.78613,727.56323
200 mA,exp1,3110.99414,801.94818
200 mA,exp1,3110.20313,727.2721
200 mA,exp1,3109.41113,721.16657
200 mA,exp1,3108.61914,765.71375
200 mA,exp1,3107.82617,845.98908
200 mA,exp1,3107.03418,762.42908
200 mA,exp1,3106.24121,687.83545
200 mA,exp1,3105.44922,794.87152
200 mA,exp1,3104.65625,770.90088
200 mA,exp1,3103.86328,824.31201
200 mA,exp1,3103.06934,821.17181
200 mA,exp1,3102.27637,770.43817
200 mA,exp1,3101.48242,737.56921
200 mA,exp1,3100.68945,722.55426
200 mA,exp1,3099.89551,734.30121
200 mA,exp1,3099.10156,743.07111
200 mA,exp1,3098.30664,754.80914
200 mA,exp1,3097.5127,730.88928
200 mA,exp1,3096.71875,715.89056
200 mA,exp1,3095.92383,751.38611
200 mA,exp1,3095.12891,766.08234
200 mA,exp1,3094.33398,745.14795
200 mA,exp1,3093.53906,813.26569
